0.5	34	0.000000000000000	3.495044057005899	4.650294813596430	5.892727577126737	16.895515943217895	64.282171947144704	79.860696801687794	82.787305170316273	83.434220325853715	84.172009556516130	83.990590362912144	84.180665399095460	83.852840048128513	82.910338776404700	83.806345936668521	85.400728464052378	84.109537459246624	83.456825424901254	84.378034046640607	84.715317378325011	84.670223619044720	83.505128788910952	84.768287086361241	85.444117744036262	86.043902588340231	86.517769371737501	86.521200959729384	87.326985758070364	86.923354932328664	87.587014037099493	86.402733157407567	86.121203650207434	85.530471325214776	85.347585381300746	84.680075895919884	83.510249443392837	84.164154382106574	83.232488347510511	84.450856901668601	84.447952905072171	84.803874507710162	85.112834697879421	84.619541957991714	84.864257484010125	84.002470382919867	84.366967044081321	81.117632964664310	76.167069604122247	20.567399936330947	6.593493515418236	4.848136919740555	3.564908590775643	0.000000000000000
0.0	33	2.980767719669525	3.616065463348988	4.586371141092208	5.977275448120936	17.216415623692630	65.078653266036852	80.208539455029694	82.164743794542503	82.875159570760189	84.062587570944061	83.513729432571353	83.969718548838046	84.152774389843401	83.837653837856436	83.789543073239287	84.342369373258933	83.752942442586303	83.836751978288135	84.362658385089816	84.405510361565632	85.425061907295742	84.418121954579689	84.949434967264338	85.584565556970972	86.218135540334004	86.533318857267119	86.297691085011749	86.749979947092484	86.728284295512324	87.590336252526853	86.638892747399254	86.108535413022224	85.770014019162971	85.691541771411309	85.312353818101144	84.317411279115319	85.002173754122325	84.315997518261000	85.202492188086126	84.489037395943910	83.852227028854088	84.080448539097901	85.038194756366437	84.811250436204702	83.051808417621729	83.700949873792254	82.624058875213464	74.949820892473426	20.269610128679055	6.570878764215523	4.548269993630902	3.676933455495181	2.961199403060791
-0.5	32	0.000000000000000	3.402078935628322	4.657366485014834	6.061823319115135	16.840606644955336	65.875134584929000	80.329187821918310	82.787970982063868	83.563109927480610	85.689451723928570	83.901549717713237	84.031704973841954	84.304746013495347	84.497959111938329	84.069051952962297	84.426263513157778	84.230381582857305	83.774581660575194	83.881466394396725	83.119003775551960	84.071301051437771	83.792862154847725	84.816442882817796	85.726573976249256	86.297542473800249	87.099679431985251	86.476811062323179	86.646958649775485	87.224008822936398	89.407153930096342	86.799898180442341	85.904031235319266	85.833950067217458	86.336213867080374	84.776764687490783	83.444868100844985	84.446940041611029	83.826835783325038	84.279018567692290	84.453477461763271	83.911573100463841	82.318537673291644	84.424992055147356	86.290741086820503	84.389600559449164	84.760965158252517	80.532564535515860	73.732572180824604	19.600358915324772	6.548264013012811	4.813949495003564	3.633355834513388	0.000000000000000
-1.0	31	3.051152176325244	3.628693615552194	4.579192544223671	5.999192545959118	16.464797666218047	66.334338863646138	80.449836188806927	82.069170100034427	82.899857433169842	83.808367336743132	82.371312740511101	83.511327097106388	84.536545578357703	84.197487543430697	83.562442113513796	84.297663078969038	84.967738715109959	84.565749852796515	84.269621756369943	84.045028372141417	83.948276368055645	84.191643029722314	84.796900432909851	85.787638005640716	86.145780946632499	86.285761168087333	85.862915082520260	86.106268802340423	86.113638416361439	86.667248101066320	85.249514808954515	85.290730741959749	85.325541147307234	85.459005982231275	84.013622963936641	84.743986419144008	85.513882528151754	84.064693711659373	83.633268837594713	84.702424259369764	85.022050237946345	84.421174680271420	84.052494704110856	84.422053014295727	83.454887575101921	83.370039491623217	81.012661927772839	73.218546184302625	18.931107701970490	6.502445721809620	4.525908138857155	3.678137123565930	3.008773696995868
-1.5	30	0.000000000000000	3.482350806031539	4.650649754935619	5.936561772803101	17.003113035462103	66.793543142363291	80.843484129533167	82.139015796097041	82.922839223258592	84.272847449363013	83.278419782123706	83.105745095714781	83.862596695753709	84.193003369912944	84.309798206967670	84.234207974094645	84.432316158773091	85.251057279130976	84.586104924674316	84.843211588588119	84.318320182833773	84.228533163076065	85.285066006272672	86.481296666771271	86.017319703568688	86.034669211211309	85.729465642167909	85.801563060704510	85.850814175893191	85.898685248852971	85.169931696873363	84.683835776257979	85.343894126633387	86.160645950600880	85.363476360186297	86.003572083642638	84.808069989970619	83.284787697566017	84.257795882554120	85.700900500174697	85.687559500894622	86.291616105736821	84.787449107388241	83.890088691149657	84.152937366613031	84.251643305365604	81.743586298867541	72.704520187780645	19.007217087217782	6.456627430606428	4.764080939535796	3.544510823897311	0.000000000000000
-2.0	29	2.992876726220096	3.653160267114893	4.604493896684168	5.959649083142507	17.541428404706160	67.915025532677816	81.237132070259406	82.596522210749640	82.379636214404456	83.288946877689639	83.363773842905942	83.685957212123611	83.615092739029421	84.592554512541057	85.249539370349282	83.987272481650535	83.276260666756798	84.042045216910296	83.980529074608199	84.910849113487345	84.253259611615249	84.677628453389332	85.633533762333471	85.347527571745317	85.407531989659702	85.714835166640057	85.218715214235559	85.494115316235678	85.589369977653817	85.353569960021758	84.847690953428000	85.029815592595071	85.205553632367426	85.447399429619281	85.276064442565030	85.103962358884417	84.430037650522038	83.638109854261643	84.412226494881068	85.243181900716593	85.735671159720653	85.689254909509003	84.915596928555615	84.526310275917325	85.015129894834942	84.015486777818666	82.474510669962257	72.937347472741564	19.083326472465075	6.390719266221102	4.529277364782287	3.632739836583641	2.950589708125957
-2.5	28	0.000000000000000	3.532919639523767	4.662833933375777	5.982736393481912	18.217167367763345	69.036507922992342	81.125106127744317	84.630304762237657	83.307755352724186	83.139530004085131	83.810151016992251	84.659217170844329	84.527409570953864	85.312582570872564	84.315997323126510	83.189081915401445	83.420444641772349	83.660333847145196	84.651256304513822	86.566396179137797	84.980204965587234	84.595187276532513	84.597340398027015	83.867747868216824	85.271485400435040	86.198424251453687	85.330230102415698	85.366813012348857	85.371071399402453	85.078533660152218	85.185502979895546	85.382182008326851	85.170982716919653	85.147333692943818	84.930788873242335	84.706175258807946	83.939842606778726	82.425387574077462	84.348621169487700	85.123929448089953	85.668028781443951	85.814135444022938	85.025485152052980	84.284425589129086	84.649790965649771	84.320663241111831	82.020555327054012	73.170174757702483	19.759111137530454	6.324811101835776	4.707660911257373	3.506581449529010	0.000000000000000
-3.0	27	2.902692981136062	3.597387820312357	4.531185803813258	5.961323022546960	18.892906330820534	68.031940855530323	81.013080185229242	83.256687536615530	83.081550430169514	83.515079254095681	84.078083050133628	84.516417868503879	84.522745803069157	84.314156169504656	83.512785435882748	83.715083022352104	83.556102137785984	84.291356230985272	84.397766117164096	85.290865616022629	84.505976795063390	84.177611682745550	84.292892685025237	85.085743637679684	85.612237492409932	85.015539596712387	84.536967931624673	85.194654977136352	85.449568947454907	85.152354582652166	85.433605297675101	85.207000546963684	84.948861534040503	84.650296190721562	84.593582098652575	84.402395255551411	84.197769943707456	84.307232187562334	85.432941160902331	85.579456584762056	85.998379073942289	85.539820712763856	85.087782646504294	84.856408941943371	84.978945137523240	83.682691742116106	81.566599984145768	72.180227832907718	20.434895802595829	6.157559713641353	4.469973728882420	3.613013141799767	2.935667449734790
-3.5	26	0.000000000000000	3.422752856776340	4.630496439169050	5.939909651612007	18.805587658829076	67.027373788068303	80.426509077281878	84.301814768825693	83.471412878229287	83.761153531994466	84.070828098406253	84.805625449968403	84.250822692298357	83.908510868194170	83.910101138228811	84.602362600338211	84.526853120859528	85.551222821845798	85.066877291910544	85.693323372725246	84.485353297649738	83.316389974361030	84.621061773624533	86.570096505066758	85.023217629118690	83.714528711361240	84.685657711914260	85.425270017116958	85.007796348694740	84.647710425326423	84.862715916502509	85.063353347812296	84.583713117011541	83.911407437249338	84.217164524829641	84.112053721037668	84.359559438481412	85.172830071562117	85.143728424535098	85.762576656113680	85.420397028771333	85.258985686585888	85.112792293754978	85.074482394616879	84.582023730070730	83.864558605683555	81.989569216115484	71.190280908112939	18.515001614438667	5.990308325446930	4.624609492255402	3.539829939052848	0.000000000000000
-4.0	25	2.879795754499042	3.567437086814671	4.628137444474597	5.824594980786792	18.718268986837618	68.210238928947916	79.839937969334514	82.532083717034027	82.741132781927490	83.259941661020576	83.638450361528513	83.860135902158149	83.766408647961697	83.400728492779649	83.616745648500142	84.083019443350906	84.397724923468104	84.919400863982034	84.625196855907049	84.660334581247156	84.425723048449314	84.282541395600688	84.304867930045120	84.927130295305872	84.196007807636846	84.565851287415995	85.065864187554169	84.970634917070868	84.508636004880671	84.851067186890873	84.306194595196231	84.428782194623309	84.411230148944014	84.302942840381931	84.251614842378984	84.139492750031962	83.955584017618406	84.254837586985261	84.206565809562264	85.006908484845098	84.661646698443491	85.307005538143500	85.029918447312824	85.066144947877163	84.410108782459247	83.609682799527505	82.412538448085201	71.074607102200076	16.595107426281508	5.996445819920055	4.498325975639411	3.583655702454787	2.868402681456592
-4.5	24	0.000000000000000	3.339062291508704	4.525934530564284	5.709280309961576	19.022304581183345	69.393104069827530	80.194916276373618	83.245449348048439	83.207201955745589	82.899029968631865	83.428502164991357	83.230059149173982	82.919827848364577	82.311248806462558	83.130807866756896	83.715244601097169	84.328574433266482	85.103458854707171	84.240304939649405	83.897095047906987	84.495605487220459	85.083184629547290	84.437257992177038	84.637548938474779	84.492350915395320	85.287004443111741	85.225872806938298	84.882769458731659	84.803577570445370	85.941727722160138	84.748289359818273	83.934350686540682	84.208386047290773	84.637518932955402	84.416627510596797	84.238718419092820	83.829484423120036	83.684370449198255	84.486691871873461	85.396844775260973	85.191091190767878	86.277471320231768	85.449368185300528	85.750070167119716	84.464155755736840	83.751525361882003	81.912600464403269	70.958933296287213	16.760836187010089	6.002583314393181	4.601447214552138	3.428064213670298	0.000000000000000
-5.0	23	2.949176886196115	3.515387714276697	4.427258076312260	5.813259336788996	19.326340175529072	69.375126857037245	80.549894583412708	82.853814375340235	83.943195724374576	83.653604458127518	83.946469180631098	83.189480537133747	82.371594789860097	82.883224398995552	82.879992410967702	84.305920938389818	84.097869353793499	84.291574949884790	83.335469000076401	83.655979624344027	84.576419222978231	84.278634449790417	83.723430470640963	84.115171353841731	83.848842472357887	84.653047438032090	85.667853138355596	84.567908471851268	83.881177096008997	85.036889720096610	84.810884435376011	84.580449531822040	83.850444420722994	84.344521548329027	84.538657847959968	84.115700630822346	83.439264806570662	84.188270068194683	84.658986453472323	84.988286334667535	84.428401969135251	85.441958873328559	84.740012806537791	84.835392172999718	83.944918711486423	82.945479959847731	81.412662480721337	71.786355602899718	16.926564947738669	6.027456601519717	4.476815354505661	3.539741191599624	2.814847737679181
-5.5	22	0.000000000000000	3.346053603089709	4.521104222547493	5.917238363616416	19.435820789125728	69.357149644246959	80.590653215683062	83.676717845525204	83.306666258555609	83.825722958872547	83.492277132015502	83.209799028869824	83.333191271717908	83.970061588691834	84.157481144052184	86.530577387700902	84.578955714987046	84.629502590962119	83.625289913260474	82.814935226414477	83.833374549459577	83.731503475995169	83.925787281012944	84.250863533893323	84.199153402709328	83.808489698303148	84.363649454953872	83.839834194308807	84.212993175057989	85.513769626841324	85.066828341148138	85.726118584648475	84.766471484841546	84.351464991677759	84.196264044459156	84.246161449665934	84.002412169415109	84.970458563537477	84.993552221006766	85.468912140801606	85.211341817128883	86.321949397409412	84.924748307441263	84.906567006854928	84.059168712215026	82.672813285301174	79.304672397578273	72.613777909512223	16.799842851903591	6.052329888646251	4.563493925812845	3.439237460543358	0.000000000000000
-6.0	21	2.807094521259911	3.437523832727809	4.393866847171587	5.852778536621982	19.545301402722384	68.956860526849880	80.631411847953402	82.076906560842033	81.781028505450095	82.499046951350820	82.987117359688526	83.730480057333310	83.781309679449890	83.986544674283152	83.249293188848327	84.049190615100542	83.057873527491665	84.598051742671970	83.721252835588913	84.077861575995442	84.210640272450448	83.925151819780723	83.997351643522322	84.261101566981353	84.888417906282939	84.592593265632843	84.138420788847952	83.944153896310695	83.617191783072798	84.284533780129919	84.216540717726758	84.877883366842980	85.137857942316941	84.758157409832180	83.648771888532934	83.918456500093953	83.353763857886349	84.375430838492576	84.875851726215672	85.094642879561860	84.626103761169276	85.311515622948065	83.730464018962905	84.314729270401870	84.712375845217565	83.501405492346521	80.519435914778356	71.975246126660750	16.673120756068517	5.929594851555507	4.285592999556112	3.435602877647752	2.766175398922475
